event_id,contact_key,domain,segment,channel,message_number,message_name,asset_id,campaign_id,event_date,renewal_due_date,days_to_due_at_send,sent,delivered,opened_or_read,clicked,renewed_after_message,renewal_date,revenue_mxn,message_cost_mxn,suppression_leakage_flag
EVT-0012568,AKKY-102267,cliente433.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-29,2026-03-24,5,1,0,0,0,0,,0.0,0.92,0
EVT-0012569,AKKY-102268,cliente434.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-13,2026-01-13,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012570,AKKY-102268,cliente434.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-18,2026-01-13,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012571,AKKY-102268,cliente434.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-13,2026-01-13,0,1,1,1,0,1,2026-01-15,1144.36,0.92,0
EVT-0012572,AKKY-102268,cliente434.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-18,2026-01-13,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012573,AKKY-102269,cliente435.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-25,2026-02-24,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012574,AKKY-102269,cliente435.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-24,2026-02-24,0,1,1,1,0,0,,0.0,0.12,0
EVT-0012575,AKKY-102269,cliente435.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-01,2026-02-24,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012576,AKKY-102269,cliente435.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-25,2026-02-24,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0012577,AKKY-102269,cliente435.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-24,2026-02-24,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012578,AKKY-102269,cliente435.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-01,2026-02-24,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012579,AKKY-102270,cliente436.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-19,2026-02-18,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012580,AKKY-102270,cliente436.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-18,2026-02-18,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012581,AKKY-102270,cliente436.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-23,2026-02-18,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012582,AKKY-102270,cliente436.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-19,2026-02-18,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012583,AKKY-102270,cliente436.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-18,2026-02-18,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012584,AKKY-102270,cliente436.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-23,2026-02-18,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012585,AKKY-102271,cliente437.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-28,2026-02-27,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0012586,AKKY-102271,cliente437.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-27,2026-02-27,0,1,1,0,0,1,2026-02-27,991.92,0.12,0
EVT-0012587,AKKY-102271,cliente437.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-04,2026-02-27,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012588,AKKY-102271,cliente437.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-28,2026-02-27,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012589,AKKY-102271,cliente437.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-27,2026-02-27,0,1,0,0,0,0,,0.0,0.92,0
EVT-0012590,AKKY-102271,cliente437.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-04,2026-02-27,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012591,AKKY-102272,cliente438.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-16,2026-02-15,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012592,AKKY-102272,cliente438.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-15,2026-02-15,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012593,AKKY-102272,cliente438.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-20,2026-02-15,5,1,0,0,0,0,,0.0,0.12,0
EVT-0012594,AKKY-102272,cliente438.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-16,2026-02-15,-30,1,0,0,0,0,,0.0,0.92,0
EVT-0012595,AKKY-102272,cliente438.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-15,2026-02-15,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012596,AKKY-102272,cliente438.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-20,2026-02-15,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012597,AKKY-102273,cliente439.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-01,2026-01-31,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012598,AKKY-102273,cliente439.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-31,2026-01-31,0,1,1,0,0,1,2026-02-02,966.81,0.12,0
EVT-0012599,AKKY-102273,cliente439.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-05,2026-01-31,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012600,AKKY-102273,cliente439.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-01,2026-01-31,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0012601,AKKY-102273,cliente439.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-31,2026-01-31,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012602,AKKY-102273,cliente439.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-05,2026-01-31,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012603,AKKY-102274,cliente440.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-12,2026-02-11,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012604,AKKY-102274,cliente440.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-11,2026-02-11,0,1,1,1,0,0,,0.0,0.12,0
EVT-0012605,AKKY-102274,cliente440.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-16,2026-02-11,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012606,AKKY-102274,cliente440.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-12,2026-02-11,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012607,AKKY-102274,cliente440.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-11,2026-02-11,0,1,1,1,0,1,2026-02-13,951.12,0.92,0
EVT-0012608,AKKY-102274,cliente440.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-16,2026-02-11,5,1,1,0,0,0,,0.0,0.92,0
EVT-0012609,AKKY-102275,cliente441.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-18,2026-04-17,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0012610,AKKY-102275,cliente441.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-17,2026-04-17,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012611,AKKY-102275,cliente441.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-22,2026-04-17,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012612,AKKY-102275,cliente441.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-18,2026-04-17,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012613,AKKY-102275,cliente441.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-17,2026-04-17,0,1,1,0,0,0,,0.0,0.92,0
EVT-0012614,AKKY-102275,cliente441.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-22,2026-04-17,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012615,AKKY-102276,cliente442.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-22,2026-04-21,-30,1,1,0,0,1,2026-04-13,495.01,0.12,0
EVT-0012616,AKKY-102276,cliente442.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-21,2026-04-21,0,1,1,1,0,0,,0.0,0.12,0
EVT-0012617,AKKY-102276,cliente442.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-26,2026-04-21,5,1,0,0,0,0,,0.0,0.12,0
EVT-0012618,AKKY-102276,cliente442.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-22,2026-04-21,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012619,AKKY-102276,cliente442.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-21,2026-04-21,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012620,AKKY-102276,cliente442.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-26,2026-04-21,5,1,1,0,0,0,,0.0,0.92,0
EVT-0012621,AKKY-102277,cliente443.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-10,2026-01-10,0,1,1,1,0,0,,0.0,0.12,0
EVT-0012622,AKKY-102277,cliente443.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-15,2026-01-10,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012623,AKKY-102277,cliente443.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-10,2026-01-10,0,1,0,0,0,0,,0.0,0.92,0
EVT-0012624,AKKY-102277,cliente443.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-15,2026-01-10,5,1,1,1,1,0,,0.0,0.92,0
EVT-0012625,AKKY-102278,cliente444.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-23,2026-02-22,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012626,AKKY-102278,cliente444.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-22,2026-02-22,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012627,AKKY-102278,cliente444.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-27,2026-02-22,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012628,AKKY-102278,cliente444.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-23,2026-02-22,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012629,AKKY-102278,cliente444.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-22,2026-02-22,0,1,1,1,0,1,2026-02-24,720.26,0.92,0
EVT-0012630,AKKY-102278,cliente444.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-27,2026-02-22,5,1,1,0,0,0,,0.0,0.92,0
EVT-0012631,AKKY-102279,cliente445.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-22,2026-02-21,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0012632,AKKY-102279,cliente445.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-21,2026-02-21,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012633,AKKY-102279,cliente445.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-26,2026-02-21,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012634,AKKY-102279,cliente445.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-22,2026-02-21,-30,1,0,0,0,0,,0.0,0.92,0
EVT-0012635,AKKY-102279,cliente445.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-21,2026-02-21,0,1,1,1,1,1,2026-02-23,938.3,0.92,0
EVT-0012636,AKKY-102279,cliente445.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-26,2026-02-21,5,1,1,1,1,0,,0.0,0.92,0
EVT-0012637,AKKY-102280,cliente446.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-31,2026-03-02,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012638,AKKY-102280,cliente446.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-02,2026-03-02,0,1,1,1,0,0,,0.0,0.12,0
EVT-0012639,AKKY-102280,cliente446.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-07,2026-03-02,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012640,AKKY-102280,cliente446.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-31,2026-03-02,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012641,AKKY-102280,cliente446.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-02,2026-03-02,0,1,1,0,0,0,,0.0,0.92,0
EVT-0012642,AKKY-102280,cliente446.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-07,2026-03-02,5,1,1,0,0,0,,0.0,0.92,0
EVT-0012643,AKKY-102281,cliente447.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-11,2026-02-10,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0012644,AKKY-102281,cliente447.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-10,2026-02-10,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012645,AKKY-102281,cliente447.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-15,2026-02-10,5,1,0,0,0,0,,0.0,0.12,0
EVT-0012646,AKKY-102281,cliente447.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-11,2026-02-10,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012647,AKKY-102281,cliente447.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-10,2026-02-10,0,1,0,0,0,0,,0.0,0.92,0
EVT-0012648,AKKY-102281,cliente447.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-15,2026-02-10,5,1,0,0,0,0,,0.0,0.92,0
EVT-0012649,AKKY-102282,cliente448.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-05,2026-02-04,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0012650,AKKY-102282,cliente448.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-04,2026-02-04,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012651,AKKY-102282,cliente448.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-09,2026-02-04,5,1,0,0,0,0,,0.0,0.12,0
EVT-0012652,AKKY-102282,cliente448.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-05,2026-02-04,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012653,AKKY-102282,cliente448.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-04,2026-02-04,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012654,AKKY-102282,cliente448.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-09,2026-02-04,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012655,AKKY-102283,cliente449.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-02,2026-03-04,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012656,AKKY-102283,cliente449.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-04,2026-03-04,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012657,AKKY-102283,cliente449.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-09,2026-03-04,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012658,AKKY-102283,cliente449.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-02,2026-03-04,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012659,AKKY-102283,cliente449.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-04,2026-03-04,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012660,AKKY-102283,cliente449.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-09,2026-03-04,5,1,1,0,0,0,,0.0,0.92,0
EVT-0012661,AKKY-102284,cliente450.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-16,2026-02-15,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0012662,AKKY-102284,cliente450.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-15,2026-02-15,0,1,1,1,0,0,,0.0,0.12,0
EVT-0012663,AKKY-102284,cliente450.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-20,2026-02-15,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012664,AKKY-102284,cliente450.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-16,2026-02-15,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012665,AKKY-102284,cliente450.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-15,2026-02-15,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012666,AKKY-102284,cliente450.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-20,2026-02-15,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012667,AKKY-102285,cliente451.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-06,2026-01-06,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012668,AKKY-102285,cliente451.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-11,2026-01-06,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012669,AKKY-102285,cliente451.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-06,2026-01-06,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012670,AKKY-102285,cliente451.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-11,2026-01-06,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012671,AKKY-102286,cliente452.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-09,2026-04-08,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0012672,AKKY-102286,cliente452.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-08,2026-04-08,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012673,AKKY-102286,cliente452.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-13,2026-04-08,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012674,AKKY-102286,cliente452.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-09,2026-04-08,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012675,AKKY-102286,cliente452.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-08,2026-04-08,0,1,1,1,1,0,,0.0,0.92,0
EVT-0012676,AKKY-102286,cliente452.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-13,2026-04-08,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012677,AKKY-102287,cliente453.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-09,2026-02-08,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012678,AKKY-102287,cliente453.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-08,2026-02-08,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012679,AKKY-102287,cliente453.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-13,2026-02-08,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012680,AKKY-102287,cliente453.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-09,2026-02-08,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012681,AKKY-102287,cliente453.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-08,2026-02-08,0,1,1,0,0,0,,0.0,0.92,0
EVT-0012682,AKKY-102287,cliente453.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-13,2026-02-08,5,1,1,1,1,0,,0.0,0.92,0
EVT-0012683,AKKY-102288,cliente454.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-05,2026-04-04,-30,1,1,0,0,1,2026-03-18,558.84,0.12,0
EVT-0012684,AKKY-102288,cliente454.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-04,2026-04-04,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012685,AKKY-102288,cliente454.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-09,2026-04-04,5,1,1,0,0,0,,0.0,0.12,1
EVT-0012686,AKKY-102288,cliente454.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-05,2026-04-04,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012687,AKKY-102288,cliente454.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-04,2026-04-04,0,1,1,0,0,0,,0.0,0.92,0
EVT-0012688,AKKY-102288,cliente454.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-09,2026-04-04,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012689,AKKY-102289,cliente455.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-22,2026-02-21,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012690,AKKY-102289,cliente455.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-21,2026-02-21,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012691,AKKY-102289,cliente455.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-26,2026-02-21,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012692,AKKY-102289,cliente455.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-22,2026-02-21,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0012693,AKKY-102289,cliente455.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-21,2026-02-21,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012694,AKKY-102289,cliente455.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-26,2026-02-21,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012695,AKKY-102290,cliente456.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-07,2026-03-09,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0012696,AKKY-102290,cliente456.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-09,2026-03-09,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012697,AKKY-102290,cliente456.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-14,2026-03-09,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012698,AKKY-102290,cliente456.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-07,2026-03-09,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0012699,AKKY-102290,cliente456.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-09,2026-03-09,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012700,AKKY-102290,cliente456.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-14,2026-03-09,5,1,1,0,0,0,,0.0,0.92,0
